0.9901493117880591,1.0030401025276288,0.9794117647058824,0.8345864661654135,0.42857142857142855,0.977286244683152,0.6,0.9988753345698919,0.6571428571428571,0.9953206229860951,0.6190476190476191,refactor,rewrite,resub,refactor -z,resub -z,rewrite,resub,resub -z,balance,balance
0.9610274325874061,0.9879340372309058,1.0202205882352942,1.0432330827067668,0.5357142857142857,0.9625680397095215,0.625,0.9982261221851764,0.5982142857142857,0.9978602646491989,0.6339285714285714,refactor -z,resub -z,rewrite,rewrite,refactor,rewrite -z,rewrite -z,rewrite -z,rewrite -z,refactor -z
0.9740493171750256,0.9896653584982052,0.8942455242966751,0.948283752860412,0.48695652173913045,0.9642549079168797,0.5478260869565217,0.9880165966410415,0.6086956521739131,0.9829220397427875,0.6782608695652174,rewrite -z,rewrite -z,refactor -z,rewrite,rewrite,resub -z,rewrite -z,resub,balance,rewrite -z
1.0052282429176902,0.9907061427329958,1.0832887700534761,1.0976076555023924,0.5636363636363636,0.9652689691830053,0.6636363636363637,0.9791331853870856,0.7272727272727273,0.9864533897249436,0.6727272727272727,resub -z,balance,rewrite -z,rewrite -z,refactor,rewrite,balance,resub,rewrite -z,rewrite -z
0.9354650342553861,1.0072221828512649,1.159428257284222,0.8189867191342843,0.4205607476635514,0.9813609467455622,0.7102803738317757,0.9979699927315832,0.6355140186915887,0.9811450663913005,0.6822429906542056,refactor -z,refactor,resub,refactor -z,refactor -z,resub -z,refactor,balance,balance,resub -z
1.108533094607849,0.9679979348370676,0.9673202614379085,0.8114035087719299,0.4166666666666667,0.94314381270903,0.5925925925925926,0.9963186328735733,0.6481481481481481,0.9943789993265181,0.5555555555555556,resub -z,rewrite,refactor -z,balance,resub,refactor,refactor -z,rewrite -z,refactor,resub -z
1.0706747921182846,0.9627691727982298,0.9327731092436975,0.9215225563909775,0.4732142857142857,0.9380493033226152,0.5714285714285714,0.9934820691697641,0.6517857142857143,0.9788674475176977,0.6071428571428571,rewrite,resub -z,balance,refactor,rewrite,resub -z,rewrite -z,resub,resub,rewrite -z
1.06759614043516,0.9839543587167335,0.9922145328719723,1.0118679050567596,0.5196078431372549,0.9586905426280382,0.6078431372549019,0.9920777287897503,0.6176470588235294,0.996691144989741,0.5980392156862745,rewrite -z,rewrite -z,resub,refactor -z,refactor,rewrite,rewrite,balance,resub,refactor
0.9730927547125184,0.999936009125629,1.0831500824628917,0.8917855386128875,0.45794392523364486,0.974261851364937,0.6635514018691588,0.9987452657565478,0.5887850467289719,0.9855107304972432,0.5700934579439252,rewrite,refactor,refactor -z,resub,resub -z,balance,balance,refactor,balance,balance
1.0805789164873854,0.9958637597639938,1.118464052287582,0.9917153996101365,0.5092592592592593,0.9702941602666281,0.6851851851851852,0.9998576952023549,0.6574074074074074,0.9932240618973397,0.6111111111111112,rewrite,balance,rewrite -z,refactor,refactor -z,resub,balance,rewrite -z,balance,refactor -z
1.0858907779016596,0.9982548552767526,1.0483000539665408,0.9468855625301787,0.48623853211009177,0.972623862487361,0.6422018348623854,0.9990066116449862,0.6513761467889908,0.9951155445102138,0.5779816513761468,rewrite -z,balance,rewrite -z,refactor,refactor -z,resub,balance,rewrite -z,balance,refactor -z
1.0454839783807228,0.9898070322504917,1.1395671476137625,0.9553128103277061,0.49056603773584906,0.9643929440821271,0.6981132075471698,0.9975043190364841,0.7075471698113207,0.9970343494631935,0.5566037735849056,rewrite -z,resub -z,rewrite -z,refactor,refactor -z,resub,balance,rewrite -z,balance,refactor -z
1.0454839783807228,0.9898070322504917,1.1241675915649278,0.9553128103277061,0.49056603773584906,0.9643929440821271,0.6886792452830188,0.9975043190364841,0.7169811320754716,0.9874110215193408,0.6509433962264151,rewrite -z,resub -z,rewrite -z,refactor,refactor -z,resub,balance,rewrite -z,balance,refactor -z
1.0595823768363417,0.9845043310591559,0.9883971937398814,0.9647513278609369,0.4954128440366973,0.9592263939901633,0.6055045871559633,0.9819247048611757,0.6146788990825688,0.9815040138265199,0.5229357798165137,rewrite -z,resub -z,rewrite -z,balance,refactor -z,resub,balance,rewrite -z,balance,refactor -z
1.0103763250816526,0.9801865293042548,0.9910714285714286,0.956296992481203,0.49107142857142855,0.9550194552529183,0.6071428571428571,0.9957358800602785,0.7232142857142857,0.9765358597420603,0.6339285714285714,rewrite -z,resub -z,rewrite -z,balance,refactor,resub,balance,rewrite -z,balance,refactor -z
0.9481620010519549,0.9865836671057098,0.9020897832817338,1.1445060018467221,0.5877192982456141,0.9612523414186361,0.5526315789473685,0.9880627018838365,0.6228070175438597,0.9995732688695512,0.5701754385964912,rewrite -z,resub -z,rewrite -z,balance,refactor,balance,balance,rewrite -z,balance,refactor -z
0.9885862277988783,1.0109463488549673,1.1562500000000002,0.925,0.475,0.9849894918048907,0.7083333333333334,0.9980001831431674,0.6583333333333333,0.9964084016410092,0.6833333333333333,rewrite -z,resub -z,rewrite -z,balance,refactor,balance,refactor,rewrite -z,balance,refactor -z
0.9057861900841293,0.963191422420786,0.9602076124567475,0.8182220256523662,0.42016806722689076,0.9384607113479841,0.5882352941176471,0.9740661619363259,0.6638655462184874,0.9307926643858695,0.6554621848739496,rewrite -z,resub -z,rewrite -z,balance,refactor,balance,refactor,refactor,balance,refactor -z
0.9766990378589508,1.0141051249073891,1.0603318250377074,1.0319388214125056,0.5299145299145299,0.9880671637526895,0.6495726495726496,0.9912171980994657,0.6495726495726496,0.9903978930005072,0.6495726495726496,rewrite -z,resub -z,rewrite -z,balance,refactor,balance,refactor,refactor,refactor,refactor -z
0.9766990378589508,1.0141051249073891,1.0742835595776772,1.0319388214125056,0.5299145299145299,0.9880671637526895,0.6581196581196581,0.9912171980994648,0.7350427350427351,0.9908627971581626,0.6581196581196581,rewrite -z,resub -z,rewrite -z,balance,refactor,balance,refactor,refactor,refactor,refactor -z
1.0726287551135736,0.9875059197288928,1.0483000539665408,0.9647513278609369,0.4954128440366973,0.9621509144671996,0.6422018348623854,0.999359778763555,0.6513761467889908,0.996972214072782,0.6422018348623854,resub,rewrite -z,rewrite -z,resub,refactor -z,rewrite -z,refactor,refactor,resub,rewrite -z
1.0726287551135736,0.9875059197288928,1.0632757690232058,0.9647513278609369,0.4954128440366973,0.9621509144671996,0.6513761467889908,0.999359778763555,0.6330275229357798,0.9953289386701171,0.6238532110091743,resub,rewrite -z,rewrite -z,resub,refactor -z,rewrite -z,refactor,refactor,resub,rewrite -z
1.0726287551135736,0.9875059197288928,1.0932271991365354,0.9647513278609369,0.4954128440366973,0.9621509144671996,0.6697247706422018,0.999359778763555,0.6330275229357798,0.9834960508438835,0.6146788990825688,resub,rewrite -z,rewrite -z,resub,refactor -z,rewrite -z,refactor,refactor,resub,rewrite -z
1.0726287551135736,0.9875059197288928,1.0632757690232058,0.9647513278609369,0.4954128440366973,0.9621509144671996,0.6513761467889908,0.999359778763555,0.6513761467889908,0.9948618877600172,0.6146788990825688,resub,rewrite -z,rewrite -z,resub,refactor -z,rewrite -z,refactor,refactor,resub,rewrite -z
1.0726287551135736,0.9875059197288928,1.0932271991365354,0.9647513278609369,0.4954128440366973,0.9621509144671996,0.6697247706422018,0.999359778763555,0.6697247706422018,0.9931071848675814,0.6238532110091743,resub,rewrite -z,rewrite -z,resub,refactor -z,rewrite -z,refactor,refactor,resub,rewrite -z
1.0726287551135736,0.9875059197288928,1.0632757690232058,0.9647513278609369,0.4954128440366973,0.9621509144671996,0.6513761467889908,0.999359778763555,0.6605504587155964,0.9904101644843294,0.6605504587155964,resub,rewrite -z,rewrite -z,resub,refactor -z,rewrite -z,refactor,refactor,resub,rewrite -z
1.0726287551135736,0.9875059197288928,1.0782514840798707,0.9647513278609369,0.4954128440366973,0.9621509144671996,0.6605504587155964,0.999359778763555,0.6422018348623854,0.9998529573833115,0.6697247706422018,resub,rewrite -z,rewrite -z,resub,refactor -z,rewrite -z,refactor,refactor,resub,rewrite -z
0.9996369610396135,0.9919634617177319,0.8494897959183675,0.9736842105263158,0.5